obstime,tempr,ap,ws,wd,rh
2016-01-21 00:00:00,-0.6,970,63.1,298,59
2016-01-21 01:00:00,-0.3,969.6,62.6,298,55
2016-01-21 02:00:00,-0.4,969.6,63.3,298,54
2016-01-21 03:00:00,-0.6,969.4,63.1,298,56
2016-01-21 04:00:00,-0.6,969.1,63.3,298,45
2016-01-21 05:00:00,-0.8,968.8,63.9,298,43
2016-01-21 06:00:00,-1,968.7,63.9,298,42
2016-01-21 07:00:00,-1,968.7,63.3,298,42
2016-01-21 08:00:00,-0.4,968.7,64.5,298,47
2016-01-21 09:00:00,0.2,968.3,62.9,301,39
2016-01-21 10:00:00,0.9,968.3,62.6,301,40
2016-01-21 11:00:00,1.5,968.2,47.9,305,40
2016-01-21 12:00:00,2,967.9,30.9,325,39
2016-01-21 13:00:00,1.8,967.7,62.6,298,38
2016-01-21 14:00:00,2.2,967.5,62.6,298,37
2016-01-21 15:00:00,3,967,63.3,298,35
2016-01-21 16:00:00,1.9,966.5,63.3,298,45
2016-01-21 17:00:00,2.7,966.1,62.6,298,34
2016-01-21 18:00:00,1.9,965.9,61.9,298,40
2016-01-21 19:00:00,1,965.7,61.9,298,51
2016-01-21 20:00:00,0.7,965.4,61.3,298,52
2016-01-21 21:00:00,-0.7,965.1,61.9,298,55
2016-01-21 22:00:00,-0.9,964.7,62.6,298,51
2016-01-21 23:00:00,-2.1,964.2,61.3,298,51
2016-01-22 00:00:00,-3.2,963.9,61.9,298,49
2016-01-22 01:00:00,-3.7,963.3,75.6,299,47
2016-01-22 02:00:00,-4.1,962.9,61.9,301,46
2016-01-22 03:00:00,-3.9,962.4,62.4,297,42
2016-01-22 04:00:00,-4.4,961.9,61.9,298,42
2016-01-22 05:00:00,-3.6,961.7,61.9,298,36
2016-01-22 06:00:00,-3.1,962,62.6,298,37
2016-01-22 07:00:00,-2.3,962.2,62.5,298,43
2016-01-22 08:00:00,-1.3,962.1,63.3,298,38
2016-01-22 09:00:00,-0.9,962.1,63.3,298,38
2016-01-22 10:00:00,-0.1,962.4,63.3,299,35
2016-01-22 11:00:00,0,962.5,62.6,298,38
2016-01-22 12:00:00,-0.2,962.6,62.6,298,38
2016-01-22 13:00:00,0.6,962.6,63.3,298,39
2016-01-22 14:00:00,1,962.6,63.9,298,37
2016-01-22 15:00:00,-0.3,962.5,63.3,298,38
2016-01-22 16:00:00,-0.7,962.5,46.7,299,40
2016-01-22 17:00:00,-0.5,962.7,62.6,300,43
2016-01-22 18:00:00,-1.3,963.1,63.3,301,42
2016-01-22 19:00:00,-1.5,963.2,62.3,302,50
2016-01-22 20:00:00,-2.2,963.1,56.2,300,52
2016-01-22 21:00:00,-3.1,963.3,61.7,293,50
2016-01-22 22:00:00,-3.5,963.3,63.3,298,50
2016-01-22 23:00:00,-4.2,963.3,61.9,298,51
2016-01-23 00:00:00,-3.3,963.1,61.2,298,45
2016-01-23 01:00:00,-3.7,963.3,61.9,298,43
2016-01-23 02:00:00,-3.6,963.4,61.3,298,45
2016-01-23 03:00:00,-3,963.5,61.9,298,49
2016-01-23 04:00:00,-2.7,964,61.3,298,51
2016-01-23 05:00:00,-2.7,964.2,61.9,298,51
2016-01-23 06:00:00,-2.9,964.6,60.7,298,54
2016-01-23 07:00:00,-1.6,964.7,61.9,301,52
2016-01-23 08:00:00,-0.8,965,61.9,301,51
2016-01-23 09:00:00,0.4,965.2,43.8,297,42
2016-01-23 10:00:00,1.5,965.2,35,282,35
2016-01-23 11:00:00,2.8,965.3,62.6,298,37
2016-01-23 12:00:00,1.3,965.5,61.9,298,47
2016-01-23 13:00:00,1.3,965.6,61.9,298,47
2016-01-23 14:00:00,0.8,965.9,62,298,48
2016-01-23 15:00:00,0.6,966.2,62.6,298,53
2016-01-23 16:00:00,-0.7,966.3,63.9,298,63
2016-01-23 17:00:00,-0.6,966.2,63.9,298,54
2016-01-23 18:00:00,-0.6,966.3,63.8,298,60
2016-01-23 19:00:00,-1,966.6,63.9,298,62
2016-01-23 20:00:00,-0.7,966.8,63.3,298,58
2016-01-23 21:00:00,-1.2,966.7,63.9,298,61
2016-01-23 22:00:00,-1.8,966.7,62.6,298,53
2016-01-23 23:00:00,-2.2,966.9,63.2,298,50
2016-01-24 00:00:00,-2.9,967,60.2,300,51
2016-01-24 01:00:00,-4,966.9,63.1,301,51
2016-01-24 02:00:00,-4.3,967,63.3,298,46
2016-01-24 03:00:00,-4.5,967,61.9,298,44
2016-01-24 04:00:00,-3.9,967.1,61.3,298,39
2016-01-24 05:00:00,-3.5,967,62.6,298,43
2016-01-24 06:00:00,-3,967,61.3,298,45
2016-01-24 07:00:00,-2,967.4,61.3,298,43
2016-01-24 08:00:00,-0.7,967.5,61.3,298,40
2016-01-24 09:00:00,0.1,967.6,61.3,298,39
2016-01-24 10:00:00,1.2,967.6,61.3,298,44
2016-01-24 11:00:00,2.4,967.7,64.4,300,38
2016-01-24 12:00:00,3,967.8,61.9,301,39
2016-01-24 13:00:00,3.7,967.9,61.1,302,38
2016-01-24 14:00:00,2.9,968,55.4,303,43
2016-01-24 15:00:00,2.5,968,56.5,291,47
2016-01-24 16:00:00,2.6,967.9,61.9,298,40
2016-01-24 17:00:00,2.1,967.8,61.9,298,34
2016-01-24 18:00:00,2.2,967.7,61.9,298,45
2016-01-24 19:00:00,1.1,968,62.5,298,50
2016-01-24 20:00:00,0.1,968.1,63.9,298,45
2016-01-24 21:00:00,-1.2,968.2,63.3,298,50
2016-01-24 22:00:00,-2.9,968.2,63.9,298,52
2016-01-24 23:00:00,-3.3,968.1,63.9,298,50
2016-01-25 00:00:00,-3.5,968,63.3,298,46
2016-01-25 01:00:00,-4.1,967.9,58.9,299,45
2016-01-25 02:00:00,-3.9,967.8,58.8,296,40
2016-01-25 03:00:00,-3.5,967.7,49.2,289,38
2016-01-25 04:00:00,-3.8,967.6,63.2,299,41
2016-01-25 05:00:00,-3.7,967.6,63.2,299,40
2016-01-25 06:00:00,-3.1,967.5,63.2,299,43
2016-01-25 07:00:00,-1.9,967.6,62.5,297,44
2016-01-25 08:00:00,-0.4,967.8,61.2,297,50
2016-01-25 09:00:00,0.3,967.7,61.9,298,42
2016-01-25 10:00:00,1,967.6,61.3,298,40
2016-01-25 11:00:00,1.8,967.5,61.2,298,39
2016-01-25 12:00:00,2.6,967.6,62.6,298,40
2016-01-25 13:00:00,2.6,967.5,61.9,298,39
2016-01-25 14:00:00,0.3,967.6,61.3,298,51
2016-01-25 15:00:00,-0.6,967.6,61.9,298,71
2016-01-25 16:00:00,0,967.6,61.3,298,62
2016-01-25 17:00:00,0.5,967.7,58.1,299,60
2016-01-25 18:00:00,-1.1,967.8,61.3,300,66
2016-01-25 19:00:00,-2,968,61.3,300,70
2016-01-25 20:00:00,-2.4,968.1,58.4,294,75
2016-01-25 21:00:00,-3.4,968.3,39.7,291,76
2016-01-25 22:00:00,-3.6,968.3,62.4,299,76
2016-01-25 23:00:00,-4.3,968.5,61.9,299,79
2016-01-26 00:00:00,-4.5,968.4,63.9,298,77
2016-01-26 01:00:00,-5,968.5,63.2,300,81
2016-01-26 02:00:00,-5.2,968.6,61,298,81
2016-01-26 03:00:00,-4.9,968.6,60.3,301,79
2016-01-26 04:00:00,-4.6,968.4,62.6,298,77
2016-01-26 05:00:00,-4.6,968.4,62.6,298,75
2016-01-26 06:00:00,-3.7,968.6,62.6,298,64
2016-01-26 07:00:00,-3.6,968.6,63.2,298,66
2016-01-26 08:00:00,-2.9,968.8,61.9,298,66
2016-01-26 09:00:00,-1.7,968.8,61.9,298,61
2016-01-26 10:00:00,-1.1,968.8,61.3,298,57
2016-01-26 11:00:00,-0.9,968.9,61.8,298,51
2016-01-26 12:00:00,-0.3,969,64.8,299,49
2016-01-26 13:00:00,-2,969,61.3,299,57
2016-01-26 14:00:00,-0.6,969,61.9,299,57
2016-01-26 15:00:00,-1.5,969.1,59.3,298,62
2016-01-26 16:00:00,-1.4,969.2,59.4,298,62
2016-01-26 17:00:00,-3.1,969.6,62.8,300,74
2016-01-26 18:00:00,-4,969.8,61.9,300,76
2016-01-26 19:00:00,-4,970,61.9,300,76
2016-01-26 20:00:00,-4.2,970.3,60.5,301,75
2016-01-26 21:00:00,-4.3,970.8,62.4,299,79
2016-01-26 22:00:00,-4.2,971,63.9,298,80
2016-01-26 23:00:00,-4.5,971.2,63.2,299,79
2016-01-27 00:00:00,-4.5,971.4,56.8,298,78
2016-01-27 01:00:00,-5.1,971.7,60.1,297,78
2016-01-27 02:00:00,-5.2,972,63.3,298,79
2016-01-27 03:00:00,-5.7,972.4,61.3,298,83
2016-01-27 04:00:00,-5.8,972.6,61.8,298,77
2016-01-27 05:00:00,-7.3,973.2,61.9,298,78
2016-01-27 06:00:00,-7.5,973.5,61.3,298,80
2016-01-27 07:00:00,-7.5,974.1,61.3,299,82
2016-01-27 08:00:00,-6.2,974.4,61.3,299,67
2016-01-27 09:00:00,-5.8,975,61.7,299,71
2016-01-27 10:00:00,-4.2,975.2,59.6,303,62
2016-01-27 11:00:00,-3.5,975.5,59.2,303,61
2016-01-27 12:00:00,-3,975.6,62.6,300,60
2016-01-27 13:00:00,-1.7,975.7,61.9,300,56
2016-01-27 14:00:00,-1,975.5,22.7,290,55
2016-01-27 15:00:00,-0.5,975.5,37.9,311,54
2016-01-27 16:00:00,-0.9,975.5,61.9,298,54
2016-01-27 17:00:00,-1.9,975.8,62.6,298,61
2016-01-27 18:00:00,-2.4,975.8,61.9,298,64
2016-01-27 19:00:00,-2.7,976,62.6,298,66
2016-01-27 20:00:00,-2.9,976.2,63.9,298,66
2016-01-27 21:00:00,-3.2,976.6,63.3,298,67
2016-01-27 22:00:00,-3.5,976.9,63,298,67
2016-01-27 23:00:00,-4,976.7,61.8,298,67
2016-01-28 00:00:00,-4.9,976.8,63.3,301,59
2016-01-28 01:00:00,-4.5,976.6,63.3,298,53
2016-01-28 02:00:00,-4.6,976.4,62,298,49
2016-01-28 03:00:00,-4.3,976.4,61.9,298,48
2016-01-28 04:00:00,-3.9,976.4,61,299,44
2016-01-28 05:00:00,-2.6,976.2,61.3,298,38
2016-01-28 06:00:00,-3.8,976.1,61.3,298,51
2016-01-28 07:00:00,-2,976.2,61.9,298,48
2016-01-28 08:00:00,-1,976.1,63.3,298,37
2016-01-28 09:00:00,-0.5,975.9,63.9,298,40
2016-01-28 10:00:00,1.3,975.6,63.1,299,39
2016-01-28 11:00:00,1.7,975.2,62.6,301,37
2016-01-28 12:00:00,1.1,974.8,63.3,301,41
2016-01-28 13:00:00,1.3,974.1,53.4,295,44
2016-01-28 14:00:00,1.1,973.2,55.7,289,45
2016-01-28 15:00:00,1.4,972.5,63.1,298,45
2016-01-28 16:00:00,1,971.8,63.3,298,45
2016-01-28 17:00:00,0.7,971.1,63.3,298,38
2016-01-28 18:00:00,0.5,970.5,63.2,298,34
2016-01-28 19:00:00,0.2,970.1,61.3,298,37
2016-01-28 20:00:00,-1.4,969.3,61.9,298,56
2016-01-28 21:00:00,-3.2,968.8,61.3,298,58
2016-01-28 22:00:00,-3.4,968.2,61.9,298,55
2016-01-28 23:00:00,-3.7,967.9,61.3,298,48
2016-01-29 00:00:00,-3.6,967.2,61.9,301,47
2016-01-29 01:00:00,-5.7,966.2,62.6,298,50
2016-01-29 02:00:00,-5.3,965.1,63.3,298,42
2016-01-29 03:00:00,-3.5,964.4,63.7,298,40
2016-01-29 04:00:00,-3.2,963.5,63.9,298,43
2016-01-29 05:00:00,-2.3,962.7,63.9,298,41
2016-01-29 06:00:00,-1.8,962.1,63.9,298,42
2016-01-29 07:00:00,-1.7,961.2,63.9,298,46
2016-01-29 08:00:00,-2.3,960.5,62.6,298,57
2016-01-29 09:00:00,0.4,959.5,65.8,299,46
2016-01-29 10:00:00,1.5,958.3,63,298,45
2016-01-29 11:00:00,1.1,957,62.2,300,52
2016-01-29 12:00:00,0.9,956.1,63.3,301,52
2016-01-29 13:00:00,0.8,955,58.1,305,53
2016-01-29 14:00:00,0.9,953.8,62.7,296,54
2016-01-29 15:00:00,0.5,952.6,63.3,298,57
2016-01-29 16:00:00,-0.3,951.6,62.6,298,63
2016-01-29 17:00:00,-0.4,950.7,63.3,298,64
2016-01-29 18:00:00,0.2,949.8,62.3,298,61
2016-01-29 19:00:00,-0.6,949.1,61.9,298,65
2016-01-29 20:00:00,-1.4,948.4,61.9,298,55
2016-01-29 21:00:00,-2.8,947.9,62.4,298,60
2016-01-29 22:00:00,-3,947.6,62.3,298,61
2016-01-29 23:00:00,-4,947.6,61.3,298,72
2016-01-30 00:00:00,-5.3,947.5,61.3,298,73
2016-01-30 01:00:00,-7,947.3,40.1,314,76
2016-01-30 02:00:00,-8.8,947.4,62.6,298,77
2016-01-30 03:00:00,-10,947.6,62.6,298,79
2016-01-30 04:00:00,-10.4,947.8,63.3,298,79
2016-01-30 05:00:00,-10,948.2,62.5,300,79
2016-01-30 06:00:00,-9.6,948.7,63.3,301,78
2016-01-30 07:00:00,-7.3,949.3,44.8,315,67
2016-01-30 08:00:00,-6.9,949.7,55.5,291,70
2016-01-30 09:00:00,-5.8,950.3,63.3,298,67
2016-01-30 10:00:00,-5.4,950.9,62.6,298,68
2016-01-30 11:00:00,-3.7,951.5,62.6,298,65
2016-01-30 12:00:00,-3.3,952,61.9,298,64
2016-01-30 13:00:00,-3.7,952.4,61.3,298,65
2016-01-30 14:00:00,-2.6,952.5,61.9,298,62
2016-01-30 15:00:00,-1.5,952.8,61.3,298,63
2016-01-30 16:00:00,-2.8,953.1,62.6,298,58
2016-01-30 17:00:00,-4.5,953.9,62.6,298,65
2016-01-30 18:00:00,-4.3,954.4,61.9,298,63
2016-01-30 19:00:00,-4.5,954.9,61.9,298,67
2016-01-30 20:00:00,-4.6,955.4,61.9,298,68
2016-01-30 21:00:00,-4.8,955.8,59.4,300,71
2016-01-30 22:00:00,-5.4,956.1,19.3,287,72
2016-01-30 23:00:00,-5.8,956.5,62.6,298,66
2016-01-31 00:00:00,-5.6,956.7,63.9,298,66
2016-01-31 01:00:00,-5.8,957.3,63.9,298,66
2016-01-31 02:00:00,-6.5,957.6,66.7,299,68
2016-01-31 03:00:00,-6.3,958.1,42.7,308,71
2016-01-31 04:00:00,-6.4,958.8,62.6,298,73
2016-01-31 05:00:00,-6,959.4,61.9,298,72
2016-01-31 06:00:00,-5,959.8,61.9,298,70
2016-01-31 07:00:00,-4.3,960.4,61.9,298,68
2016-01-31 08:00:00,-4,960.7,61.9,298,67
2016-01-31 09:00:00,-2.6,961.2,61.9,298,62
2016-01-31 10:00:00,-3.1,961.7,61.3,298,67
2016-01-31 11:00:00,-2.6,962.2,61.9,298,65
2016-01-31 12:00:00,-2.1,962.7,61.9,298,62
2016-01-31 13:00:00,-1.5,963.2,62.6,298,61
2016-01-31 14:00:00,-1.1,963.9,60.3,299,60
2016-01-31 15:00:00,-1.2,964.4,62.6,301,61
2016-01-31 16:00:00,-2.1,964.8,62.6,301,63
2016-01-31 17:00:00,-2.2,965.4,52,292,64
2016-01-31 18:00:00,-2.7,965.9,21.9,290,65
2016-01-31 19:00:00,-3.4,966.3,61.9,298,69
2016-01-31 20:00:00,-3.5,966.6,61.9,298,72
2016-01-31 21:00:00,-3.5,966.7,62.8,298,71
2016-01-31 22:00:00,-3.1,967,63.9,298,69
2016-01-31 23:00:00,-3.1,967.5,63.3,298,69
2016-02-01 00:00:00,-3.3,967.6,63.3,298,72
2016-02-01 01:00:00,-3.4,967.9,62.4,299,70
2016-02-01 02:00:00,-3.9,967.9,63.9,298,73
2016-02-01 03:00:00,-3.7,967.8,64.7,298,67
2016-02-01 04:00:00,-2.8,968,60,299,61
2016-02-01 05:00:00,-3,968.5,62.6,301,63
2016-02-01 06:00:00,-3,968.8,63.3,301,64
2016-02-01 07:00:00,-2.7,969,58.6,301,64
2016-02-01 08:00:00,-2.1,969.2,13.8,307,65
2016-02-01 09:00:00,-1.6,969.6,63.3,298,64
2016-02-01 10:00:00,-1.2,969.7,63.2,298,65
2016-02-01 11:00:00,-0.8,970,62.6,298,64
2016-02-01 12:00:00,-0.8,970.2,63.3,298,69
2016-02-01 13:00:00,-0.9,970.3,61.9,298,68
2016-02-01 14:00:00,-0.9,970.2,62.6,298,68
2016-02-01 15:00:00,-1,970.1,62.6,298,72
2016-02-01 16:00:00,-1.1,970,61.9,298,72
2016-02-01 17:00:00,-1.2,969.9,61.3,298,74
2016-02-01 18:00:00,-1.5,970,61.9,298,71
2016-02-01 19:00:00,-1.8,970.1,61.3,298,69
2016-02-01 20:00:00,-2.2,970.1,61.9,298,71
2016-02-01 21:00:00,-2.6,970.1,61.9,298,72
2016-02-01 22:00:00,-2.8,970.1,61.6,299,71
2016-02-01 23:00:00,-3,969.8,59.8,298,71
2016-02-02 00:00:00,-3.1,969.6,61.9,301,70
2016-02-02 01:00:00,-3,969.4,39.3,298,69
2016-02-02 02:00:00,-3,969.1,26.5,283,72
2016-02-02 03:00:00,-2.9,968.5,61.9,298,69
2016-02-02 04:00:00,-2.9,968.5,62.6,298,71
2016-02-02 05:00:00,-2.8,968.2,62.6,298,68
2016-02-02 06:00:00,-2.5,968.4,62.1,298,65
2016-02-02 07:00:00,-2.5,968.6,63.3,298,71
2016-02-02 08:00:00,-2.5,968.8,63.9,298,74
2016-02-02 09:00:00,-2.1,968.8,62.6,298,72
2016-02-02 10:00:00,-2,968.7,63.9,298,74
2016-02-02 11:00:00,-1.4,968.6,63.9,298,68
2016-02-02 12:00:00,-0.9,968.7,63.9,298,66
2016-02-02 13:00:00,-0.4,968.6,61.9,298,65
2016-02-02 14:00:00,-0.4,968.5,63.3,298,67
2016-02-02 15:00:00,-0.1,968.5,60.7,299,64
2016-02-02 16:00:00,0,968.5,63.4,301,62
2016-02-02 17:00:00,-0.5,968.6,63.3,301,61
2016-02-02 18:00:00,-0.7,968.6,42.2,303,61
2016-02-02 19:00:00,-1.2,969,45.4,284,59
2016-02-02 20:00:00,-1.5,969.2,62.6,298,57
2016-02-02 21:00:00,-2.3,969.3,63.3,298,54
2016-02-02 22:00:00,-2.6,969.3,62.6,298,52
2016-02-02 23:00:00,-2.7,969.2,61.8,298,51
2016-02-03 00:00:00,-3,969.3,62.6,298,53
2016-02-03 01:00:00,-2.8,969.6,61.9,298,51
2016-02-03 02:00:00,-3,969.4,61.3,298,52
2016-02-03 03:00:00,-2.7,969.2,61.9,298,53
2016-02-03 04:00:00,-2.2,969.2,61.9,298,51
2016-02-03 05:00:00,-1.9,969.4,61.3,298,48
2016-02-03 06:00:00,-1.4,969.6,62.6,298,47
2016-02-03 07:00:00,-0.9,969.9,61.3,298,48
2016-02-03 08:00:00,-0.5,969.9,62.3,301,44
2016-02-03 09:00:00,0.4,970.2,62.1,301,47
2016-02-03 10:00:00,1.1,970.3,48.2,304,46
2016-02-03 11:00:00,1.7,970.5,37.8,285,46
2016-02-03 12:00:00,2.1,970.8,61.9,298,44
2016-02-03 13:00:00,2.4,970.8,61.9,298,42
2016-02-03 14:00:00,2.1,971,62.6,298,47
2016-02-03 15:00:00,2.5,971.2,63.2,298,50
2016-02-03 16:00:00,1.5,971.2,63.3,298,56
2016-02-03 17:00:00,1.1,971.4,63.3,298,55
2016-02-03 18:00:00,0.5,971.7,62.6,298,56
2016-02-03 19:00:00,0.2,972.1,62.6,298,56
2016-02-03 20:00:00,-0.8,972.1,63.3,298,56
2016-02-03 21:00:00,-1,972.2,63.9,298,48
2016-02-03 22:00:00,-1.1,972.4,63.3,298,48
2016-02-03 23:00:00,-1.9,972.6,63.9,298,43
2016-02-04 00:00:00,-2,972.7,56.6,299,43
2016-02-04 01:00:00,-2.1,972.9,63.2,301,40
2016-02-04 02:00:00,-2.3,972.8,62.6,301,39
2016-02-04 03:00:00,-2.4,972.7,63.3,301,38
2016-02-04 04:00:00,-2.3,972.8,57.5,297,38
2016-02-04 05:00:00,-2,973,61.5,303,39
2016-02-04 06:00:00,-1.7,973.1,63.3,298,38
2016-02-04 07:00:00,-0.8,973.1,63.1,298,38
2016-02-04 08:00:00,-0.5,973.3,62.6,298,38
2016-02-04 09:00:00,-0.3,973.6,62.1,298,41
2016-02-04 10:00:00,0.2,973.7,61.3,298,44
2016-02-04 11:00:00,0.6,973.6,61.9,298,37
2016-02-04 12:00:00,0.7,973.6,61.3,298,40
2016-02-04 13:00:00,0.6,973.5,63.3,298,44
2016-02-04 14:00:00,0.4,973.4,61.9,298,43
2016-02-04 15:00:00,0.2,973,61.9,298,45
2016-02-04 16:00:00,-1,972.9,63.3,298,49
2016-02-04 17:00:00,-1.5,972.6,63.9,298,49
2016-02-04 18:00:00,-2.3,972.5,60.2,298,65
2016-02-04 19:00:00,-3.8,972.4,66.3,300,84
2016-02-04 20:00:00,-4.7,972.5,48.2,289,89
2016-02-04 21:00:00,-5,972.3,62.6,298,93
2016-02-04 22:00:00,-4.8,972.2,61.2,298,94
2016-02-04 23:00:00,-5,971.9,61.3,298,93
2016-02-05 00:00:00,-5.1,971.8,62.6,301,94
2016-02-05 01:00:00,-5,971.5,53.3,286,95
2016-02-05 02:00:00,-4.9,971,63.1,298,95
2016-02-05 03:00:00,-5.1,970.8,62.5,298,95
2016-02-05 04:00:00,-5.2,970.8,63.3,298,95
2016-02-05 05:00:00,-5.1,970.4,63.3,301,95
2016-02-05 06:00:00,-5,970.4,62.6,298,95
2016-02-05 07:00:00,-4.9,970.5,61.3,298,95
2016-02-05 08:00:00,-5.5,970.4,62.6,298,95
2016-02-05 09:00:00,-4.7,969.6,61.3,298,95
2016-02-05 10:00:00,-4.8,969.7,57.5,298,95
2016-02-05 11:00:00,-4.3,969.5,61.7,301,96
2016-02-05 12:00:00,-4.3,969.5,61.3,301,96
2016-02-05 13:00:00,-4.1,968.9,59,301,96
2016-02-05 14:00:00,-4,968.6,37.3,322,96
2016-02-05 15:00:00,-4.2,968.3,62.5,298,96
2016-02-05 16:00:00,-4.2,968,62.5,299,96
2016-02-05 17:00:00,-4.5,967.7,61.2,299,96
2016-02-05 18:00:00,-4.6,967.7,62,297,96
2016-02-05 19:00:00,-4.5,967.7,63.5,298,96
2016-02-05 20:00:00,-4.6,967.6,63.9,298,96
2016-02-05 21:00:00,-4.7,968.1,63.2,300,96
2016-02-05 22:00:00,-4.7,968,63,298,96
2016-02-05 23:00:00,-4.7,968,59.9,298,96
2016-02-06 00:00:00,-4.7,968.1,61.9,298,96
2016-02-06 01:00:00,-4.8,968.1,61.9,298,96
2016-02-06 02:00:00,-4.9,967.9,55.6,301,96
2016-02-06 03:00:00,-4.9,967.6,62.6,299,96
2016-02-06 04:00:00,-4.8,967.3,63.3,298,96
2016-02-06 05:00:00,-4.6,967.5,63.3,298,96
2016-02-06 06:00:00,-4.5,967.4,63,298,96
2016-02-06 07:00:00,-4.1,967.1,59.4,299,96
2016-02-06 08:00:00,-3.9,966.4,63.3,300,97
2016-02-06 09:00:00,-3.6,966.1,60.5,305,97
2016-02-06 10:00:00,-3.4,965.5,28.5,296,97
2016-02-06 11:00:00,-3.3,965.2,63.1,299,97
2016-02-06 12:00:00,-3.1,965.4,62.6,299,97
2016-02-06 13:00:00,-3,965.1,61.8,300,97
2016-02-06 14:00:00,-3.2,964.1,43.3,302,97
2016-02-06 15:00:00,-3.2,963,62.6,298,97
2016-02-06 16:00:00,-3.1,962.3,61.9,298,97
2016-02-06 17:00:00,-2.9,962,63.2,298,97
2016-02-06 18:00:00,-2.7,961.8,61.9,298,98
2016-02-06 19:00:00,-2.5,961.6,61.3,298,98
2016-02-06 20:00:00,-2.6,961.1,61.3,298,98
2016-02-06 21:00:00,-2.4,960.7,61.3,298,97
2016-02-06 22:00:00,-2.1,960.6,61.3,299,97
2016-02-06 23:00:00,-2.3,960.8,61.9,300,97
2016-02-07 00:00:00,-2.1,960.4,57.5,302,96
2016-02-07 01:00:00,-1.5,960.2,37.4,308,96
2016-02-07 02:00:00,-1.4,960.1,61.7,299,96
2016-02-07 03:00:00,-1.2,959.4,62.6,299,96
2016-02-07 04:00:00,-1.6,960.1,61.9,299,96
2016-02-07 05:00:00,-1.6,960.4,56.4,288,95
2016-02-07 06:00:00,-2,960.7,62.8,296,96
2016-02-07 07:00:00,-1.9,960.6,63.3,298,93
2016-02-07 08:00:00,-0.9,960.9,63.3,298,92
2016-02-07 09:00:00,0.8,961.3,63.9,298,96
2016-02-07 10:00:00,0.5,961.5,63.3,298,98
2016-02-07 11:00:00,0.7,961.8,61.2,298,97
2016-02-07 12:00:00,0.9,961.7,63.3,298,96
2016-02-07 13:00:00,0,962.1,61.9,299,97
2016-02-07 14:00:00,0.7,962.4,63.2,299,96
2016-02-07 15:00:00,0.6,962.3,62.6,299,96
2016-02-07 16:00:00,0.2,962.6,51.3,312,97
2016-02-07 17:00:00,-0.5,962.6,64.7,299,94
2016-02-07 18:00:00,-0.7,962.9,62.6,300,91
2016-02-07 19:00:00,-1.9,963.3,62.6,300,88
2016-02-07 20:00:00,-2.9,963.6,51.4,305,87
2016-02-07 21:00:00,-2.8,964,29.5,313,89
2016-02-07 22:00:00,-2.7,964,62.3,298,85
2016-02-07 23:00:00,-2,964.3,61.9,298,81
2016-02-08 00:00:00,-1.5,964.5,62.6,298,75
2016-02-08 01:00:00,-2.8,964.8,62.6,298,78
2016-02-08 02:00:00,-2,965,63.6,298,75
2016-02-08 03:00:00,-1.7,965.3,63.3,298,76
2016-02-08 04:00:00,-2,965.7,63.9,298,71
2016-02-08 05:00:00,-1.4,965.9,62.8,299,77
2016-02-08 06:00:00,-1.2,966.2,64.6,298,78
2016-02-08 07:00:00,-1.3,966.8,63.2,299,82
2016-02-08 08:00:00,-1,966.9,61.3,299,80
2016-02-08 09:00:00,-0.8,967.4,63.3,299,84
2016-02-08 10:00:00,-0.8,967.3,63.2,298,85
2016-02-08 11:00:00,-1,967.4,59.9,299,86
2016-02-08 12:00:00,-1,967.6,62.9,300,78
2016-02-08 13:00:00,-0.9,967.6,62.6,300,79
2016-02-08 14:00:00,-0.9,967.6,59.3,301,81
2016-02-08 15:00:00,-1.1,967.4,63.2,301,84
2016-02-08 16:00:00,-1.2,967.2,54.5,307,85
2016-02-08 17:00:00,-1.3,967.4,62.6,298,85
2016-02-08 18:00:00,-1.5,967.5,62.6,298,87
2016-02-08 19:00:00,-1.7,967.5,63.3,298,88
2016-02-08 20:00:00,-1.7,967.6,61.3,298,90
2016-02-08 21:00:00,-1.5,967.7,61.9,298,88
2016-02-08 22:00:00,-1.8,968.1,61.5,298,91
2016-02-08 23:00:00,-2.1,968.4,61.9,298,91
2016-02-09 00:00:00,-2.3,968.4,61.3,298,86
2016-02-09 01:00:00,-2.5,968.4,61.3,298,82
2016-02-09 02:00:00,-2.7,968.6,61.3,298,83
2016-02-09 03:00:00,-2.5,968.4,61.3,298,79
2016-02-09 04:00:00,-2.3,968.4,60.7,299,77
2016-02-09 05:00:00,-2.3,968.4,63.7,300,78
2016-02-09 06:00:00,-2.4,968.6,62.6,301,74
2016-02-09 07:00:00,-2.2,968.9,62.6,301,76
2016-02-09 08:00:00,-2.1,968.9,41.2,313,77
2016-02-09 09:00:00,-1.7,969.2,61.9,298,75
2016-02-09 10:00:00,-1.5,968.9,61.9,298,76
2016-02-09 11:00:00,-1.1,968.6,61.9,298,73
2016-02-09 12:00:00,-0.9,968.5,62.6,298,75
2016-02-09 13:00:00,-0.9,968.7,63.9,298,75
2016-02-09 14:00:00,-0.8,968.4,63.9,298,74
2016-02-09 15:00:00,-0.9,967.8,63.3,298,74
2016-02-09 16:00:00,-0.7,967.3,63.3,298,72
2016-02-09 17:00:00,-1,967.4,63.7,298,73
2016-02-09 18:00:00,-1.4,967.2,63.3,298,74
2016-02-09 19:00:00,-1.7,967.4,63.9,298,77
